,data_points,rmsd,spearmans_r,spearmans_p_val,kendalls_tau,kendalls_p_val
12165,190,7198.102962671654,0.9908615321395268,6.680705445612306e-136,0.92671629445823,4.5113590526763214e-66
7674,190,5146.522431843958,0.9904916944571762,1.3978467583516735e-134,0.9229114971050456,1.5157358580662949e-65
2185,190,5338.379236656465,0.9718227940130548,1.467882566886617e-98,0.8636889991728701,1.24625053465925e-57
10169,190,3741.460904269947,0.993093202256958,3.150507312536985e-145,0.9353184449958644,2.8605313495106326e-67
8672,190,5152.104295971643,0.9935578701142702,1.502921317390606e-147,0.9399503722084368,6.410483514846484e-68
688,190,5541.9626320869465,0.992631695405478,4.506398890832106e-143,0.9326716294458228,6.701781168761666e-67
13662,190,6348.133949782367,0.9914336741951288,4.700198229772777e-138,0.9280397022332508,2.956219969938461e-66
11666,190,3933.909180040886,0.9913641320668236,8.736884000588661e-138,0.9280397022332508,2.956219969938461e-66
9171,190,7728.703216084813,0.9939593178549414,1.0760872924524065e-149,0.9396195202646817,7.134989869417577e-68
1686,190,6473.460088627992,0.9927138815571114,1.9058113253494481e-143,0.9291976840363938,2.0412630284855661e-66
5678,190,4569.263180628773,0.988326405462218,9.350053353487006e-128,0.9144747725392888,2.1877631968211087e-64
11167,190,5379.0497014055145,0.9896224178533608,1.139445578330907e-131,0.917948717948718,7.309548420686969e-65
8173,190,4385.24416159836,0.9933524047351868,1.6729398684551436e-146,0.9369727047146402,1.6781408513788792e-67
189,190,5208.882102402192,0.9943607655956124,5.47944983192974e-152,0.9424317617866004,2.8681577852565903e-68
14660,190,5410.618061098228,0.994790662388772,1.2418259997831855e-154,0.9437551695616212,1.866131052673609e-68
6676,190,7180.123630085671,0.992530543218852,1.282706284813972e-142,0.9301902398676593,1.4855232250399374e-66
1187,190,4176.754428898221,0.9955334987593052,9.150247760572106e-160,0.9495450785773366,2.826446299796376e-69
10170,191,5406.360284068885,0.9908552101278626,7.044419319696487e-136,0.9253928866832092,6.880465536406949e-66
11667,191,5793.315803014723,0.987700526307471,5.094078896152647e-126,0.9114971050454922,5.580426545722589e-64
13663,191,7363.471139110789,0.9891956820660334,2.496294515575536e-130,0.9197684036393714,4.109454447242356e-65
6178,191,5923.0861420729225,0.98866779409208,9.63531353647618e-129,0.915963606286187,1.3682731698530363e-64
9671,191,7118.731686892406,0.9833225332300736,6.576390967155416e-116,0.895616211745244,7.821916425329664e-62
14162,191,5962.639998883212,0.9926538224463024,3.5778149890518413e-143,0.9369727047146402,1.6781408513788792e-67
14661,191,5316.292221742211,0.994398697665597,3.263318219048403e-152,0.9455748552522748,1.0324248936866704e-68
4681,191,3250.4151071028177,0.9928972198953706,2.69682198274809e-144,0.9341604631927212,4.1527672261238126e-67
8174,191,3527.399606330678,0.9952616522577484,8.565906791381754e-158,0.947394540942928,5.705356155857971e-69
190,191,6504.04901675526,0.9825069937254034,2.518465068637374e-114,0.8923076923076924,2.1667836744079878e-61
5180,191,3459.682488095876,0.9898310442382766,2.4042701945762683e-132,0.9248966087675764,8.05920399392599e-66
13164,191,7904.272322865712,0.991500055317602,2.5885616992374215e-138,0.927874276261373,3.1167165559591793e-66
7176,191,5764.77075285349,0.994563069968864,3.313818359726204e-153,0.9455748552522748,1.0324248936866704e-68
12166,191,7546.865528373562,0.994455595770574,1.4899133664224844e-152,0.9429280397022332,2.4413817823095422e-68
10669,191,6237.961000833424,0.9819411736814654,2.860010190633223e-113,0.8906534325889165,3.6012810694361705e-61
689,191,5624.454276852548,0.9794439790741412,5.578424779363058e-109,0.8840363937138132,2.7224388921178443e-60
6677,191,8865.308000781662,0.9866321063362362,2.9863231292169046e-123,0.908354011579818,1.4945074899509692e-63
9172,191,5689.347892083781,0.988557158887958,2.027439837629202e-128,0.9192721257237386,4.808878324652148e-65
1188,191,7054.613257561196,0.9912598188743658,2.1936222401267284e-137,0.9265508684863524,4.755929713739648e-66
8673,191,6240.875105565508,0.9900902467165053,3.324957921320537e-133,0.9220843672456576,1.97131247031856e-65
2186,191,6995.367024705237,0.9869545289311056,4.6129204093275e-124,0.911166253101737,6.191149885714308e-64
5679,191,4964.913540836238,0.9887120481737288,7.140752208413745e-129,0.9174524400330852,8.55098213131242e-65
12665,191,8981.84454170106,0.9851116625310172,1.1285028224620972e-119,0.8980976013234078,3.633869597395896e-62
11168,191,9047.181649612536,0.9892114870951936,2.2315179060062746e-130,0.915467328370554,1.6001175972760095e-64
4182,191,6613.185600310069,0.9841981318455532,1.0688070005059192e-117,0.8951199338296113,9.115745335322158e-62
1687,191,4891.830231466198,0.987302239572632,5.837991156974951e-125,0.9126550868486352,3.8786054773761645e-64
3683,191,2983.4235179152743,0.989062919821087,6.361104075453808e-130,0.9174524400330852,8.55098213131242e-65
2685,191,5604.18682678287,0.9926222123879818,4.97376315685061e-143,0.9353184449958644,2.8605313495106326e-67
7675,191,5112.213009885398,0.9874350018175784,2.6119083879303445e-125,0.910835401157982,6.868453760893072e-64
3184,191,3037.077583527156,0.9923440438747608,8.507064544113031e-142,0.9313482216708024,1.0248768097804828e-66
7676,192,5550.766931686063,0.9905296265271608,1.0289793215720912e-134,0.9229114971050456,1.5157358580662949e-65
5181,192,5820.219413104295,0.9823015283463196,6.141163934455358e-114,0.8899917287014062,4.411637190202183e-61
12167,192,5447.3644105933045,0.9923724929272494,6.393667401483107e-142,0.9323407775020678,7.453066477442662e-67
690,192,6170.942863888765,0.993437751892652,6.205219588214836e-147,0.9374689826302728,1.4297616004626431e-67
14662,192,5220.501700359967,0.9874602898642348,2.238734826759496e-125,0.910339123242349,8.025276035122382e-64
4183,192,5214.471777239204,0.9925906023296612,6.904598721134643e-143,0.9320099255583127,8.288262224315916e-67
6179,192,3952.580948661932,0.9924641620963788,2.528812118846867e-142,0.9344913151364764,3.733390196605248e-67
4682,192,4845.383340638069,0.9821213510138924,1.330477402456273e-113,0.8933002481389578,1.5967449998089644e-61
9672,192,5368.724565350827,0.9942501303914903,2.435812679220933e-151,0.9444168734491316,1.504922368281267e-68
13165,192,5093.7417552299885,0.9850231543677196,1.7752504440505112e-119,0.901240694789082,1.371915867613439e-62
10670,192,4235.541507420519,0.9869956220069226,3.6236457513207093e-124,0.9063688999172872,2.779398403994276e-63
3185,192,5880.695557774364,0.9916486225917086,6.6961281162752e-139,0.928701406120761,2.39251043721006e-66
7177,192,5652.2802658310375,0.993538904079278,1.883358907536389e-147,0.9401157981803144,6.0762187673900596e-68
2686,192,6827.823984200104,0.9882916343980652,1.1740943102217727e-127,0.913978494623656,2.5578179631326582e-64
8674,192,6036.196394303537,0.9927771016737524,9.765391667044473e-144,0.9373035566583954,1.5081896473430692e-67
14163,192,5556.405428145842,0.9908394050987024,8.041415684795741e-136,0.9242349048800662,9.94949398184863e-66
12666,192,7094.226153554508,0.9827851622386242,7.407463712467487e-115,0.8926385442514475,1.9572147686869105e-61
1189,192,5104.721791627916,0.987027232065243,3.008014875007786e-124,0.9073614557485524,2.038438557069837e-63
5680,192,4808.235350481725,0.9936874713533844,3.158227437461948e-148,0.9397849462365592,6.763073501375647e-68
8175,192,10135.279678960896,0.9935041330151252,2.843457850006082e-147,0.9361455748552524,2.1912321309612867e-67
1688,192,5679.847619160977,0.9863002007238704,1.9491160379040689e-122,0.9088502894954508,1.2795093067394802e-63
3684,192,5756.801384454914,0.9903620932180618,3.9451804298636575e-134,0.9234077750206784,1.294480668395549e-65
191,192,5119.28700455219,0.9866099792954116,3.3890693103296976e-123,0.906038047973532,3.081787393650009e-63
2187,192,3314.0268230197894,0.9946357731030012,1.1784949448888545e-153,0.9445822994210092,1.426089954989612e-68
10171,192,4730.491174104806,0.9912124037868848,3.321313721020932e-137,0.9305210918114144,1.3361044498360382e-66
13664,192,4279.730003276605,0.989119817926064,4.266202762671261e-130,0.91712158808933,9.493200174491284e-65
11668,192,4696.246213690735,0.9908077950403816,1.0471498648842532e-135,0.9237386269644334,1.1651717228236036e-65
11169,192,6608.628172690384,0.9940415040065748,3.759168315206e-150,0.9384615384615383,1.037586422990099e-67
6678,192,5427.887370985173,0.988326405462218,9.350053353487006e-128,0.9116625310173696,5.297968071317532e-64
9173,192,6552.633695247172,0.9840780136239352,1.906188341818265e-117,0.8977667493796526,4.025452389078264e-62
4683,193,6123.481505370097,0.9881620331589512,2.727120787624969e-127,0.9138130686517784,2.6945398381613773e-64
4184,193,6666.0068824241225,0.9888511324303392,2.7632759536832277e-129,0.9149710504549214,1.871088811039348e-64
8176,193,6179.441127670568,0.9859872611464968,1.0964383317128215e-121,0.905541770057899,3.597907474052523e-63
12168,193,6267.773395128877,0.9799529010131024,8.251764809518015e-110,0.8817204301075269,5.506772161370561e-60
2188,193,6778.549945985741,0.983569091684974,2.1084423504306617e-116,0.8957816377171216,7.432678889966376e-62
13166,193,6201.246634901532,0.993374531776011,1.295228581718583e-146,0.9368072787427628,1.7701437562607762e-67
3685,193,6140.179199430154,0.9940415040065748,3.759168315206e-150,0.940281224152192,5.759329813850019e-68
11170,193,5598.595753559008,0.9900934077223372,3.244660917552298e-133,0.9181141439205956,6.937035743696224e-65
6679,193,5333.339533957078,0.9924009419797378,4.800153630920253e-142,0.9316790736145576,9.216705412179329e-67
2687,193,4275.821306153318,0.9874350018175784,2.6119083879303445e-125,0.910339123242349,8.025276035122382e-64
5681,193,4774.9693691318325,0.9881209400831344,3.5555963060411387e-127,0.9128205128205128,3.6820449748508793e-64
12667,193,5710.619325758025,0.9932196424902404,7.631117724884168e-146,0.9366418527708852,1.8671731745517072e-67
1190,193,5766.698615189378,0.9888700984653316,2.425484300628031e-129,0.914309346567411,2.30476942874052e-64
1689,193,4364.705365910789,0.9766780989710924,8.365289474034155e-105,0.8755996691480563,3.5124915318468737e-59
14663,193,4204.640638554408,0.9870145880419148,3.2407837597068083e-124,0.9093465674110836,1.0953482385957714e-63
691,193,6986.460805818666,0.9831581609268067,1.3907969657767297e-115,0.8954507857733665,8.231460663600387e-62
7677,193,6146.00008505576,0.985374026015078,2.8990756853773362e-120,0.9022332506203474,1.0079301370470189e-62
10671,193,4052.582474274581,0.9809865499201844,1.4563703219132434e-111,0.8898263027295285,4.641146956066244e-61
8675,193,4564.245186962854,0.9879755338148598,9.023542437879963e-127,0.915467328370554,1.6001175972760095e-64
5182,193,3968.960501857121,0.9882378972989204,1.6670620604266455e-127,0.91232423490488,4.303645049930125e-64
3186,193,6723.891118160515,0.984476300358774,2.7513723223401802e-118,0.8971050454921422,4.939200160059572e-62
14164,193,7031.110205904414,0.9837619130407296,8.557988241852508e-117,0.8952853598014888,8.662366967258225e-62
192,193,5309.501753327685,0.9937917845458424,8.788834063417299e-149,0.9358147229114973,2.4378327978674176e-67
11669,193,5934.221178295855,0.9848903921227732,3.4850534256645525e-119,0.8999172870140613,2.0683747648885125e-62
10172,193,8574.224440928221,0.9814923108533136,1.8621520221324283e-112,0.8889991728701406,5.979873583939977e-61
9673,193,4984.447482412852,0.9898626542965968,1.894039525356296e-132,0.9237386269644334,1.1651717228236036e-65
7178,193,4329.471414660763,0.9759921607055364,7.595184832459641e-104,0.876095947063689,3.0239537777654182e-59
6180,193,6973.233926669079,0.9931785494144236,1.213320481654625e-145,0.9369727047146402,1.6781408513788792e-67
13665,193,6200.752811943976,0.9859556510881762,1.3026162609761118e-121,0.904383788254756,5.162001323732068e-63
9174,193,8378.24770629156,0.9926822714987908,2.6566120515933375e-143,0.9369727047146402,1.6781408513788792e-67
8676,194,5379.686085245311,0.9918161559008076,1.4154855724393766e-139,0.93151364764268,9.719092589645017e-67
13167,194,6846.703403658872,0.9938391996333232,4.878917283840387e-149,0.939454094292804,7.527288263627986e-68
7678,194,3317.9306318921253,0.9949202636278864,1.7934737048968598e-155,0.94656741108354,7.471772220272127e-69
11670,194,6440.694345064659,0.9921480615131736,5.913418330616013e-141,0.9310173697270472,1.1395971697073293e-66
2189,194,4862.961048189804,0.9937506914700256,1.4584080908616804e-148,0.9417700578990902,3.554969650214886e-68
4185,194,6755.906869315336,0.9902324919789476,1.0980614963698808e-133,0.9222497932175352,1.8704117060500738e-65
10672,194,3785.0795026761502,0.9864708950388013,7.470704077962729e-123,0.9068651778329198,2.380359258618541e-63
3187,194,6405.172863861943,0.9851970096884828,7.271994256658897e-120,0.9015715467328372,1.2379736195985169e-62
12668,194,6519.505314005769,0.9883643375322028,7.287806759700268e-128,0.915963606286187,1.3682731698530363e-64
14165,194,4243.971842476484,0.9945883580155204,2.3165458983222194e-153,0.9459057071960296,9.269645350871519e-69
11171,194,7000.628390457339,0.9922017986123184,3.4919609959528846e-141,0.9308519437551696,1.2016697004364267e-66
2688,194,5607.887537218566,0.990422152328871,2.4434904858286254e-134,0.9244003308519438,9.439084656201789e-66
5682,194,4752.261412537698,0.9851812046593224,7.8900444160606e-120,0.9010752688172043,1.4442069345163468e-62
1191,194,6096.204707510278,0.9913040729560144,1.4864007078710476e-137,0.9245657568238214,8.95477550957628e-66
1690,194,6079.196454439743,0.9807431524711162,3.842708169652485e-111,0.8870140612076096,1.0975831743140244e-60
3686,194,5813.952591765787,0.9949834837445274,6.853751616560806e-156,0.949048800661704,3.3242681505831813e-69
692,194,7858.075116591325,0.991168149705236,4.881681839778748e-137,0.924731182795699,8.495236205554138e-66
6680,194,5606.449053523976,0.9873844257242652,3.5519159892730247e-125,0.908354011579818,1.4945074899509692e-63
13666,194,4984.413851266923,0.99185092696496,1.0211525040449112e-139,0.9280397022332508,2.956219969938461e-66
9175,194,5318.626210147371,0.9924831281313712,2.0842884824642842e-142,0.9328370554177008,6.354944582980726e-67
193,194,6702.588744022487,0.993892936732468,2.4902235320191882e-149,0.944251447477254,1.5880976659904202e-68
10173,194,8486.39426036789,0.986186404513916,3.669408522351176e-122,0.9053763440860216,3.788415738378348e-63
9674,194,6416.135044393043,0.9793586319166758,7.650026461549322e-109,0.8842018196856907,2.588659164384007e-60
5183,194,8748.563052187363,0.9789540231701724,3.358617083703897e-108,0.8803970223325063,8.229277345313084e-60
4684,194,4975.928264566277,0.9888005563370263,3.907996035727687e-129,0.9174524400330852,8.55098213131242e-65
8177,194,6280.389050626975,0.9900649586698488,4.042020657281812e-133,0.9217535153019024,2.1896756388488293e-65
14664,194,7068.955854759528,0.9931437783502708,1.7923868780025203e-145,0.9344913151364764,3.733390196605248e-67
7179,194,5635.343302337146,0.9952079151586034,2.0370824750161423e-157,0.9488833746898264,3.5089163820241986e-69
12169,194,5337.555615246578,0.9802215865088272,2.949447642064714e-110,0.8881720430107527,7.702949801587854e-61
6181,194,6787.426599821824,0.9938676486858118,3.419872552228108e-149,0.9416046319272128,3.750886701281671e-68
12170,195,5111.094609454922,0.9913167169793426,1.3294869741016016e-137,0.925889164598842,5.873634341631872e-66
5683,195,4850.371105747847,0.9945409429280396,4.5267533902873143e-153,0.9421009098428452,3.193210884930943e-68
8677,195,5668.818121938012,0.9875646030566924,1.1813223923179251e-125,0.9098428453267164,9.376146639501841e-64
14665,195,7455.5645336642465,0.988721531191225,6.69566883139328e-129,0.9141439205955336,2.4280106737579223e-64
1192,195,4170.795332852953,0.991841443947464,1.1164198355796098e-139,0.9282051282051282,2.8039619696897365e-66
3188,195,4249.861983884818,0.9952584912519162,9.016187718261889e-158,0.9460711331679074,8.783332924519427e-69
10673,195,6601.907084576383,0.9814701838124892,2.039894917600349e-112,0.891645988420182,2.6553447697991392e-61
1691,195,6236.040671505639,0.991854087970792,9.91215845338553e-140,0.928370554177006,2.6595210101894066e-66
8178,195,4047.187432629185,0.9952268811935956,1.5021204672336173e-157,0.9478908188585607,4.852320122148196e-69
3687,195,6138.966321571635,0.9834205244108676,4.193063489447835e-116,0.8954507857733665,8.231460663600387e-62
